"subject","room_condition","target_distance","block","perc_dist_sd","perc_dist_sem","perc_dist_var","perc_dist_n","perc_dist","rel_bias_signed_sd","rel_bias_signed_sem","rel_bias_signed_var","rel_bias_signed_n","rel_bias_signed","rel_bias_unsigned_sd","rel_bias_unsigned_sem","rel_bias_unsigned_var","rel_bias_unsigned_n","rel_bias_unsigned","abs_bias_sd","abs_bias_sem","abs_bias_var","abs_bias_n","log_bias_sd","log_bias_sem","log_bias_var","log_bias_n","log_bias_m","log_bias_unsigned_sd","log_bias_unsigned_sem","log_bias_unsigned_var","log_bias_unsigned_n","log_bias_unsigned_m","experiment"
11,"Small VE",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.33333333333333,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.506172839506173,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.506172839506173,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.3139695914552,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.3139695914552,"1"
12,"Small VE",2.7,2,0.251661147842358,0.145296631451356,0.0633333333333333,3,0.766666666666667,0.0932078325342068,0.0538135672042059,0.00868770004572474,3,-0.716049382716049,0.0932078325342068,0.0538135672042059,0.00868770004572474,3,0.716049382716049,0.251661147842358,0.145296631451356,0.0633333333333333,3,0.153663906101451,0.0887178975524021,0.0236125960383555,3,-0.564010433716333,0.153663906101451,0.0887178975524021,0.0236125960383555,3,0.564010433716333,"1"
14,"Small VE",2.7,2,0,0,0,3,1,0,0,0,3,-0.62962962962963,0,0,0,3,0.62962962962963,0,0,0,3,0,0,0,3,-0.431363764158987,0,0,0,3,0.431363764158987,"1"
16,"Small VE",2.7,2,0,0,0,3,1,0,0,0,3,-0.62962962962963,0,0,0,3,0.62962962962963,0,0,0,3,0,0,0,3,-0.431363764158987,0,0,0,3,0.431363764158987,"1"
18,"Small VE",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.506172839506173,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.506172839506173,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.331020432270994,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.331020432270994,"1"
20,"Small VE",2.7,2,0.251661147842358,0.145296631451356,0.0633333333333333,3,0.466666666666667,0.0932078325342067,0.0538135672042058,0.00868770004572473,3,-0.827160493827161,0.0932078325342067,0.0538135672042058,0.00868770004572473,3,0.827160493827161,0.251661147842358,0.145296631451356,0.0633333333333333,3,0.281578790097377,0.16256959026081,0.0792866150327026,3,-0.816331084154235,0.281578790097377,0.16256959026081,0.0792866150327026,3,0.816331084154235,"1"
22,"Small VE",2.7,2,1.52752523165195,0.881917103688197,2.33333333333333,3,3.66666666666667,0.565750085797017,0.326635964328962,0.320073159579332,3,0.358024691358025,0.299366806246473,0.172839506172839,0.089620484682213,3,0.530864197530864,0.808290376865476,0.466666666666667,0.653333333333333,3,0.207511790593763,0.119806988159331,0.0430611432354299,3,0.102656232950333,0.0705507030122332,0.0407324673756302,0.00497740169552032,3,0.189545411947004,"1"
24,"Small VE",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.833333333333333,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.691358024691358,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.691358024691358,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.531707096046981,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.531707096046981,"1"
26,"Small VE",2.7,2,0.23094010767585,0.133333333333333,0.0533333333333333,3,0.866666666666667,0.0855333732132779,0.0493827160493827,0.00731595793324188,3,-0.679012345679012,0.0855333732132779,0.0493827160493827,0.00731595793324188,3,0.679012345679012,0.23094010767585,0.133333333333333,0.0533333333333333,3,0.128084435310385,0.0739495832054521,0.0164056225687803,3,-0.505313347364439,0.128084435310385,0.0739495832054521,0.0164056225687803,3,0.505313347364439,"1"
28,"Small VE",2.7,2,0,0,0,3,2,0,0,0,3,-0.259259259259259,0,0,0,3,0.259259259259259,0,0,0,3,0,0,0,3,-0.130333768495006,0,0,0,3,0.130333768495006,"1"
30,"Small VE",2.7,2,0.173205080756888,0.1,0.03,3,0.8,0.0641500299099584,0.037037037037037,0.00411522633744855,3,-0.703703703703704,0.0641500299099584,0.037037037037037,0.00411522633744855,3,0.703703703703704,0.173205080756888,0.0999999999999999,0.03,3,0.0894326882957694,0.0516339866619144,0.00799820573580825,3,-0.534631737482816,0.0894326882957694,0.0516339866619144,0.00799820573580825,3,0.534631737482816,"1"
32,"Small VE",2.7,2,0,0,0,3,1,0,0,0,3,-0.62962962962963,0,0,0,3,0.62962962962963,0,0,0,3,0,0,0,3,-0.431363764158987,0,0,0,3,0.431363764158987,"1"
34,"Small VE",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.506172839506173,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.506172839506173,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.331020432270994,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.331020432270994,"1"
36,"Small VE",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.83333333333333,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.320987654320988,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.320987654320988,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0721334132130138,0.0416462455361,0.00520322930175939,3,-0.171980014031106,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.171980014031106,"1"
38,"Small VE",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,2.33333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.135802469135803,0.085533373213278,0.0493827160493828,0.0073159579332419,3,0.209876543209877,0.230940107675851,0.133333333333333,0.0533333333333334,3,0.101666335817738,0.0586970863518937,0.010336043838605,3,-0.0716366821431124,0.0488301368324427,0.028192092644777,0.00238438226307507,3,0.102141675850229,"1"
40,"Small VE",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.83333333333333,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.320987654320988,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.320987654320988,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0721334132130138,0.0416462455361,0.00520322930175939,3,-0.171980014031106,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.171980014031106,"1"
42,"Small VE",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.833333333333333,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.691358024691358,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.691358024691358,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.531707096046981,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.531707096046981,"1"
44,"Small VE",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.16666666666667,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.567901234567901,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.567901234567901,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.372666677807094,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.372666677807094,"1"
48,"Small VE",2.7,2,0.152752523165195,0.0881917103688197,0.0233333333333333,3,0.566666666666667,0.0565750085797017,0.0326635964328962,0.00320073159579333,3,-0.790123456790123,0.0565750085797017,0.0326635964328962,0.00320073159579333,3,0.790123456790123,0.152752523165195,0.0881917103688198,0.0233333333333334,3,0.125537177273575,0.0724789230922044,0.015759582877817,3,-0.6895940035837,0.125537177273575,0.0724789230922044,0.015759582877817,3,0.6895940035837,"1"
50,"Small VE",2.7,2,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.16666666666667,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.567901234567901,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.567901234567901,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.372666677807094,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.372666677807094,"1"
4,"Congruent VE",2.7,2,0,0,0,3,2,0,0,0,3,-0.259259259259259,0,0,0,3,0.259259259259259,0,0,0,3,0,0,0,3,-0.130333768495006,0,0,0,3,0.130333768495006,"1"
6,"Congruent VE",2.7,2,1.89296944860009,1.092906420717,3.58333333333333,3,1.83333333333333,0.701099795777812,0.404780155821111,0.491540923639689,3,-0.320987654320988,0.167009250104552,0.0964228355050205,0.0278920896204847,3,0.641975308641975,0.45092497528229,0.260341655863555,0.203333333333333,3,0.459830913860807,0.265483501899249,0.211444469342065,3,-0.331020432270994,0.281090359528592,0.162287594740441,0.0790117902199133,3,0.44481791705031,"1"
8,"Congruent VE",2.7,2,0.513160143944688,0.296273147243853,0.263333333333333,3,1.43333333333333,0.190059312572107,0.109730795275501,0.0361225422953818,3,-0.469135802469136,0.190059312572107,0.109730795275501,0.0361225422953818,3,0.469135802469136,0.513160143944688,0.296273147243853,0.263333333333333,3,0.151988792320914,0.0877507701602859,0.02310059299117,3,-0.293039314835381,0.151988792320914,0.0877507701602859,0.02310059299117,3,0.293039314835381,"1"
10,"Congruent VE",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.506172839506173,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.506172839506173,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.331020432270994,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.331020432270994,"1"
13,"Congruent VE",2.7,2,0,0,0,3,1,0,0,0,3,-0.62962962962963,0,0,0,3,0.62962962962963,0,0,0,3,0,0,0,3,-0.431363764158987,0,0,0,3,0.431363764158987,"1"
15,"Congruent VE",2.7,2,0.556776436283002,0.321455025366432,0.31,3,2,0.20621349491963,0.119057416802382,0.0425240054869685,3,-0.259259259259259,0.20621349491963,0.119057416802382,0.0425240054869685,3,0.259259259259259,0.556776436283002,0.321455025366432,0.31,3,0.129196896104449,0.074591862744368,0.0166918379630239,3,-0.142601317797589,0.129196896104449,0.074591862744368,0.0166918379630239,3,0.142601317797589,"1"
17,"Congruent VE",2.7,2,0.381881307912987,0.220479275922049,0.145833333333333,3,0.583333333333333,0.141437521449254,0.0816589910822405,0.0200045724737083,3,-0.783950617283951,0.141437521449254,0.0816589910822405,0.0200045724737083,3,0.783950617283951,0.381881307912987,0.220479275922049,0.145833333333333,3,0.301029995663981,0.173799749030751,0.0906190582894565,3,-0.732393759822969,0.301029995663981,0.173799749030751,0.0906190582894565,3,0.732393759822969,"1"
19,"Congruent VE",2.7,2,0.251661147842358,0.145296631451356,0.0633333333333334,3,0.533333333333333,0.0932078325342068,0.0538135672042059,0.00868770004572474,3,-0.802469135802469,0.0932078325342068,0.0538135672042059,0.00868770004572474,3,0.802469135802469,0.251661147842358,0.145296631451356,0.0633333333333334,3,0.213045846356854,0.123002076743861,0.0453885326499084,3,-0.738303348809779,0.213045846356854,0.123002076743861,0.0453885326499084,3,0.738303348809779,"1"
21,"Congruent VE",2.7,2,0.251661147842358,0.145296631451356,0.0633333333333333,3,0.733333333333333,0.0932078325342068,0.0538135672042059,0.00868770004572474,3,-0.728395061728395,0.0932078325342068,0.0538135672042059,0.00868770004572474,3,0.728395061728395,0.251661147842358,0.145296631451356,0.0633333333333333,3,0.150536306976125,0.0869121773554782,0.0226611797180103,3,-0.583341082708895,0.150536306976125,0.0869121773554782,0.0226611797180103,3,0.583341082708895,"1"
23,"Congruent VE",2.7,2,1.3228756555323,0.763762615825973,1.75,3,1.5,0.489953946493443,0.282875042898509,0.240054869684499,3,-0.444444444444444,0.364772511177634,0.210601507521383,0.133058984910837,3,0.518518518518518,0.984885780179611,0.568624070307733,0.97,3,0.392382279261001,0.226542014556578,0.153963853078058,3,-0.372666677807094,0.344185178548378,0.198715405485986,0.118463437132379,3,0.40317167151421,"1"
25,"Congruent VE",2.7,2,0.5,0.288675134594813,0.25,3,1.5,0.185185185185185,0.106916716516597,0.0342935528120713,3,-0.444444444444444,0.185185185185185,0.106916716516597,0.0342935528120713,3,0.444444444444444,0.5,0.288675134594813,0.25,3,0.151237604291255,0.0873170715491503,0.0228728129517583,3,-0.2723233459191,0.151237604291255,0.0873170715491503,0.0228728129517583,3,0.2723233459191,"1"
27,"Congruent VE",2.7,2,0.5,0.288675134594813,0.25,3,1.5,0.185185185185185,0.106916716516597,0.0342935528120713,3,-0.444444444444444,0.185185185185185,0.106916716516597,0.0342935528120713,3,0.444444444444444,0.5,0.288675134594813,0.25,3,0.151237604291255,0.0873170715491503,0.0228728129517583,3,-0.2723233459191,0.151237604291255,0.0873170715491503,0.0228728129517583,3,0.2723233459191,"1"
29,"Congruent VE",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,1.66666666666667,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.382716049382716,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.382716049382716,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.230677100383,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.230677100383,"1"
31,"Congruent VE",2.7,2,0,0,0,3,0.3,0,0,0,3,-0.888888888888889,0,0,0,3,0.888888888888889,0,0,0,3,0,0,0,3,-0.954242509439325,0,0,0,3,0.954242509439325,"1"
33,"Congruent VE",2.7,2,0.577350269189626,0.333333333333333,0.333333333333333,3,4.66666666666667,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.728395061728395,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.728395061728395,0.577350269189626,0.333333333333333,0.333333333333333,3,0.0559510220973715,0.0323033376693521,0.00313051687374055,3,0.235302902507679,0.0559510220973715,0.0323033376693521,0.00313051687374055,3,0.235302902507679,"1"
35,"Congruent VE",2.7,2,0.464578662158878,0.268224615657185,0.215833333333333,3,1.46666666666667,0.172066171169955,0.0993424502434018,0.0296067672610883,3,-0.45679012345679,0.172066171169955,0.0993424502434018,0.0296067672610883,3,0.45679012345679,0.464578662158878,0.268224615657185,0.215833333333333,3,0.129573552885313,0.0748093256381916,0.016789305607323,3,-0.278484481150438,0.129573552885313,0.0748093256381916,0.016789305607323,3,0.278484481150438,"1"
37,"Congruent VE",2.7,2,1,0.577350269189626,1,3,2,0.37037037037037,0.213833433033195,0.137174211248285,3,-0.259259259259259,0.267077872256592,0.154197481441936,0.0713305898491084,3,0.333333333333333,0.721110255092798,0.416333199893227,0.52,3,0.24127159022926,0.139298217566673,0.0582119802517561,3,-0.171980014031106,0.202675604237025,0.117014814664416,0.041077400552843,3,0.202485007738223,"1"
39,"Congruent VE",2.7,2,0,0,0,3,1,0,0,0,3,-0.62962962962963,0,0,0,3,0.62962962962963,0,0,0,3,0,0,0,3,-0.431363764158987,0,0,0,3,0.431363764158987,"1"
41,"Congruent VE",2.7,2,0.513160143944688,0.296273147243853,0.263333333333333,3,0.933333333333333,0.190059312572107,0.109730795275501,0.0361225422953818,3,-0.654320987654321,0.190059312572107,0.109730795275501,0.0361225422953818,3,0.654320987654321,0.513160143944688,0.296273147243853,0.263333333333333,3,0.239387883838879,0.138210659175111,0.0573065589288565,3,-0.505313347364439,0.239387883838879,0.138210659175111,0.0573065589288565,3,0.505313347364439,"1"
43,"Congruent VE",2.7,2,0.104083299973307,0.0600925212577332,0.0108333333333333,3,0.266666666666667,0.038549370360484,0.022256489354716,0.00148605395518976,3,-0.901234567901235,0.038549370360484,0.022256489354716,0.00148605395518976,3,0.901234567901235,0.104083299973307,0.0600925212577332,0.0108333333333333,3,0.196005036264822,0.113163560450018,0.0384179742411743,3,-1.03227024478378,0.196005036264822,0.113163560450018,0.0384179742411743,3,1.03227024478378,"1"
45,"Congruent VE",2.7,2,1.04083299973307,0.600925212577332,1.08333333333333,3,3.16666666666667,0.385493703604839,0.22256489354716,0.148605395518976,3,0.172839506172839,0.119057416802382,0.0687378316398768,0.0141746684956561,3,0.345679012345679,0.321455025366432,0.185592145427667,0.103333333333333,3,0.159713085100001,0.0922103926755912,0.0255082695521602,3,0.0510222462884191,0.0297293144957453,0.0171642277269416,0.000883832140386934,3,0.13791142528509,"1"
47,"Congruent VE",2.7,2,1.15470053837925,0.666666666666667,1.33333333333333,3,4.33333333333333,0.427666866066389,0.246913580246914,0.182898948331047,3,0.604938271604938,0.427666866066389,0.246913580246914,0.182898948331047,3,0.604938271604938,1.15470053837925,0.666666666666667,1.33333333333333,3,0.128084435310385,0.0739495832054521,0.0164056225687803,3,0.193656656971579,0.128084435310385,0.0739495832054521,0.0164056225687803,3,0.193656656971579,"1"
49,"Congruent VE",2.7,2,0.2,0.115470053837925,0.04,3,1,0.0740740740740741,0.0427666866066389,0.00548696844993141,3,-0.62962962962963,0.0740740740740741,0.0427666866066389,0.00548696844993141,3,0.62962962962963,0.2,0.115470053837925,0.04,3,0.088194247604073,0.050918972595188,0.00777822531044853,3,-0.437273353145798,0.088194247604073,0.050918972595188,0.00777822531044853,3,0.437273353145798,"1"
1,"Small VE",3.65,2,0.173205080756888,0.1,0.03,3,1.6,0.047453446782709,0.0273972602739726,0.00225182961155939,3,-0.561643835616438,0.047453446782709,0.0273972602739726,0.00225182961155939,3,0.561643835616438,0.173205080756888,0.1,0.03,3,0.0457153137203662,0.0263937486825416,0.0020898899085515,3,-0.359807856718252,0.0457153137203662,0.0263937486825416,0.0020898899085515,3,0.359807856718252,"1"
3,"Small VE",3.65,2,0.115470053837925,0.0666666666666667,0.0133333333333333,3,0.266666666666667,0.0316356311884726,0.0182648401826484,0.00100081316069306,3,-0.926940639269406,0.0316356311884726,0.0182648401826484,0.00100081316069306,3,0.926940639269406,0.115470053837925,0.0666666666666666,0.0133333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-1.1609195369045,0.173799749030751,0.100343331887994,0.0302063527631522,3,1.1609195369045,"1"
7,"Small VE",3.65,2,0.25,0.144337567297406,0.0625,3,0.75,0.0684931506849315,0.0395445389855908,0.00469131169074873,3,-0.794520547945205,0.0684931506849315,0.0395445389855908,0.00469131169074873,3,0.794520547945205,0.25,0.144337567297406,0.0625,3,0.151237604291255,0.0873170715491503,0.0228728129517583,3,-0.704282441880568,0.151237604291255,0.0873170715491503,0.0228728129517583,3,0.704282441880568,"1"
